date,skq_ret,hynix_ret,nav_total_trillion,nav_implied_ret,divergence,nav_discount_pct,nav_discount_delta,sector_semiconductor,kospi_ret,usd_krw,foreign_net,institution_net,shorting_balance,shorting_balance_ratio,shorting_volume_ratio,shorting_balance_change,fut_listed,fut_basis,fut_basis_pct,fut_volume,foreign_own_pct,individual_net,nav_total_trillion_v1,nav_implied_ret_v1,divergence_v1,nav_discount_pct_v1,nav_discount_delta_v1,nav_implied_ret_raw,nav_per_share,skq_shares_v2,skq_ret_v1
20260220,2.47,6.15,143.69,5.92,-3.45,46.7,1.8,0.75,2.31,1450.7,-63744989500.0,35769952000.0,13341.0,0.01,5.08,,1.0,2000.0,0.345,22350.0,50.4375,26322447500.0,143.91,5.91,-3.44,46.8,1.8,5.92,1087835.0,132087115.0,2.47
20260223,0.0,0.21,143.98,0.2,-0.2,46.8,0.1,0.1,0.65,1448.7,36715157000.0,-30819397500.0,14151.0,0.01,3.59,810.0,1.0,-3000.0,-0.517,15790.0,50.34375,-6426435000.0,144.21,0.2,-0.2,46.9,0.1,0.2,1090009.0,132087115.0,0.0
20260224,6.38,5.68,151.86,5.48,0.9,46.3,-0.5,2.79,2.11,1442.0,53461413500.0,35207324000.0,14116.0,0.01,3.19,-35.0,1.0,6000.0,0.972,24273.0,50.375,-80294573000.0,152.09,5.47,0.91,46.4,-0.5,5.48,1149717.0,132087115.0,6.38
20260225,4.86,1.29,153.76,1.25,3.61,44.4,-1.9,0.59,1.91,1445.8,16473732000.0,-2788496500.0,12821.0,0.01,4.24,-1295.0,1.0,2000.0,0.309,31009.0,50.4375,-8218409000.0,153.99,1.25,3.61,44.5,-1.9,1.25,1164103.0,132087115.0,4.86
20260226,4.95,7.96,165.6,7.7,-2.75,45.8,1.4,6.03,3.67,1435.3,-65918870500.0,9490975000.0,12910.0,0.01,5.54,89.0,1.0,5000.0,0.736,33279.0,50.4375,57579816000.0,165.83,7.68,-2.73,45.9,1.4,7.7,1253687.0,132087115.0,4.95
20260227,-5.01,-3.46,160.06,-3.35,-1.66,46.8,0.9,0.31,-1.0,1424.5,-113444912500.0,-6157450000.0,14712.0,0.01,6.79,1802.0,1.0,3000.0,0.465,31573.0,50.375,118305850000.0,160.27,-3.35,-1.66,46.8,0.9,-3.35,1211749.0,132087115.0,-5.01
20260303,-9.92,,142.22,-11.14,1.22,46.0,-0.7,,,1435.4,6449713500.0,-22839307000.0,15374.0,0.01,0.87,662.0,1.0,-5000.0,-0.861,42005.0,50.1875,12831935500.0,142.44,,,46.1,,-11.14,1076743.0,132087115.0,
20260304,-12.74,-9.58,129.06,-9.25,-3.49,48.1,2.1,-8.34,-12.06,1464.5,-14643741500.0,-6539860250.0,13470.0,0.01,4.04,,1.0,6000.0,1.183,68072.0,50.1875,17358112250.0,129.28,-9.24,-3.5,48.2,2.1,-9.25,977109.0,132087115.0,-12.74
20260305,11.64,10.84,142.51,10.42,1.22,47.5,-0.6,12.45,9.63,1478.8,35692523000.0,-8299105000.0,10823.0,0.01,3.93,-2647.0,1.0,-8000.0,-1.413,31932.0,50.15625,-27120701000.0,142.73,10.4,1.24,47.6,-0.6,10.42,1078920.0,132087115.0,11.64
20260306,-2.3,-1.81,140.03,-1.74,-0.56,47.8,0.3,1.55,0.02,1464.3,61311118000.0,-80230582000.0,10823.0,0.01,1.89,0.0,1.0,-1000.0,-0.181,39101.0,50.1875,18179063500.0,140.25,-1.74,-0.56,47.9,0.3,-1.74,1060111.0,132087115.0,-2.3
20260309,-7.96,-9.52,127.16,-9.19,1.23,47.1,-0.7,-4.79,-5.96,1474.5,45916750250.0,-67496570750.0,13227.0,0.01,5.03,2404.0,1.0,0.0,0.0,40943.0,50.28125,20722598000.0,127.39,-9.17,1.21,47.2,-0.7,-9.19,962720.0,132087115.0,-7.96
20260310,8.84,12.2,142.07,11.72,-2.88,48.5,1.4,4.08,5.35,1493.1,-8921236000.0,17934264500.0,42191.0,0.03,8.6,28964.0,1.0,-2000.0,-0.361,23894.0,50.34375,-11497283500.0,142.29,11.7,-2.86,48.6,1.4,11.72,1075559.0,132087115.0,8.84
20260311,1.99,1.81,144.55,1.75,0.24,48.4,-0.1,0.19,1.4,1472.8,-27179607500.0,37397760000.0,28170.0,0.02,2.95,-14021.0,1.0,4000.0,0.708,21654.0,50.3125,-10406283000.0,144.78,1.75,0.24,48.5,-0.1,1.75,1094389.0,132087115.0,1.99
20260312,-1.95,-2.62,140.9,-2.53,0.58,48.1,-0.3,-0.08,-0.48,1467.3,-38567117500.0,23610077000.0,23010.0,0.02,7.79,-5160.0,1.0,-4000.0,-0.722,19857.0,50.28125,13595585500.0,141.13,-2.52,0.57,48.1,-0.4,-2.53,1066750.0,132087115.0,-1.95
20260313,-3.61,-2.15,137.99,-2.07,-1.54,48.9,0.8,-0.49,-1.72,1479.8,-5870146000.0,-31714479000.0,10813.0,0.01,7.69,-12197.0,1.0,1000.0,0.187,14364.0,50.21875,37113846500.0,138.21,-2.07,-1.54,49.0,0.9,-2.07,1044676.0,132087115.0,-3.61
20260316,5.24,7.03,147.34,6.78,-1.54,49.6,0.7,0.7,1.14,1489.5,-31062593500.0,34298846000.0,10813.0,0.01,13.02,0.0,1.0,3000.0,0.534,15737.0,50.1875,-4341657500.0,147.55,6.76,-1.52,49.7,0.7,6.78,1115476.0,132087115.0,5.24
20260317,4.45,-0.41,146.75,-0.4,4.85,47.2,-2.4,-0.49,1.63,1496.0,-20600817500.0,68627559500.0,10813.0,0.01,2.92,0.0,1.0,-2000.0,-0.341,19581.0,50.15625,-48789964500.0,146.97,-0.4,4.85,47.2,-2.5,-0.4,1111030.0,132087115.0,4.45
20260318,7.33,8.87,159.31,8.56,-1.23,47.8,0.6,3.58,5.04,1491.6,-73140971500.0,88345069500.0,10773.0,0.01,6.36,-40.0,1.0,-1000.0,-0.159,13200.0,50.125,-14826815000.0,159.54,8.55,-1.22,47.8,0.6,8.56,1206123.0,132087115.0,7.33
20260319,-3.02,-4.07,153.03,-3.95,0.93,47.3,-0.5,-1.12,-2.73,1486.0,-22977564000.0,-3896182000.0,10759.0,0.01,10.27,-14.0,1.0,4000.0,0.655,19067.0,50.0625,27232388000.0,153.25,-3.94,0.92,47.3,-0.5,-3.95,1158518.0,132087115.0,-3.02
20260320,-0.49,-0.59,152.15,-0.57,0.08,47.2,-0.0,0.67,0.31,1499.7,-60609971000.0,19936852000.0,10759.0,0.01,8.16,0.0,1.0,-3000.0,-0.493,16666.0,50.03125,34743484500.0,152.38,-0.57,0.08,47.3,0.0,-0.57,1151892.0,132087115.0,-0.49
20260323,-8.39,-7.35,141.34,-7.11,-1.28,48.0,0.7,-4.42,-6.49,1494.9,-25893793000.0,-43454922000.0,10759.0,0.01,8.0,0.0,1.0,0.0,0.0,30595.0,49.9375,66811157500.0,141.57,-7.09,-1.3,48.0,0.7,-7.11,1070031.0,132087115.0,-8.39
20260324,6.82,5.68,149.08,5.48,1.34,47.3,-0.7,1.45,2.74,1509.6,23290073500.0,897010000.0,15547.0,0.01,7.59,4788.0,1.0,0.0,0.0,35692.0,49.875,-26410890500.0,149.32,5.47,1.35,47.4,-0.6,5.48,1128668.0,132087115.0,6.82
20260325,1.68,0.91,150.4,0.88,0.8,46.9,-0.4,1.52,1.59,1498.3,-27845875500.0,26858545500.0,30304.0,0.02,9.65,14757.0,1.0,0.0,0.0,22220.0,49.9375,1857175000.0,150.63,0.88,0.8,46.9,-0.5,0.88,1138623.0,132087115.0,1.68
20260326,-7.77,-6.23,141.34,-6.02,-1.75,47.8,1.0,-4.14,-3.22,1495.6,-15807348500.0,-38510629000.0,29152.0,0.02,7.6,-1152.0,1.0,2000.0,0.358,24788.0,49.90625,51127050500.0,141.57,-6.01,-1.76,47.9,1.0,-6.02,1070052.0,132087115.0,-7.77
20260327,-2.51,-1.18,139.73,-1.14,-1.37,48.6,0.7,-0.4,-0.4,1506.2,-30223661000.0,-3059413500.0,31034.0,0.02,5.7,1882.0,1.0,-1000.0,-0.184,28177.0,49.875,33019778000.0,139.96,-1.14,-1.37,48.7,0.8,-1.14,1057877.0,132087115.0,-2.51
20260330,-6.25,-5.31,132.57,-5.13,-1.12,49.2,0.6,-3.49,-2.97,1508.1,-2938707500.0,-26111184500.0,31125.0,0.02,4.3,91.0,1.0,3000.0,0.588,30031.0,49.84375,27500468500.0,132.8,-5.12,-1.13,49.3,0.6,-5.13,1003626.0,132087115.0,-6.25
20260331,-8.53,-7.56,122.92,-7.28,-1.25,49.9,0.7,-3.78,-4.26,1513.4,26189405250.0,-64333645500.0,30345.0,0.02,3.09,-780.0,1.0,3000.0,0.643,76403.0,49.8125,37413261000.0,123.15,-7.27,-1.26,50.0,0.7,-7.28,930581.0,132087115.0,-8.53
20260401,7.4,10.66,135.69,10.21,-2.81,51.3,1.4,6.84,8.44,1530.5,-124132434500.0,78359076250.0,10705.0,0.01,2.08,-19640.0,1.0,1000.0,0.2,42800.0,49.875,39187219000.0,135.72,10.21,-2.81,51.2,1.2,10.39,1028269.0,131958386.0,7.4
20260402,-6.29,-7.05,126.48,-6.79,0.5,51.0,-0.3,-4.87,-4.47,1507.8,94352352000.0,-76571847250.0,10695.0,0.01,2.35,-10.0,1.0,-1000.0,-0.213,56946.0,49.59375,-18902865500.0,126.51,-6.78,0.49,51.0,-0.2,-6.79,958483.0,131958386.0,-6.29
20260403,2.88,5.54,133.2,5.31,-2.43,52.2,1.1,1.34,2.74,1518.8,-20755786250.0,15210683750.0,10683.0,0.01,6.73,-12.0,1.0,-2000.0,-0.414,31076.0,49.71875,2622249500.0,133.24,5.31,-2.43,52.1,1.1,5.31,1009425.0,131958386.0,2.88
20260406,0.83,1.14,134.66,1.1,-0.27,52.3,0.1,-0.09,1.36,1507.6,18512872750.0,-17782878000.0,10683.0,0.01,4.22,0.0,1.0,1000.0,0.205,29292.0,49.6875,-1848022000.0,134.7,1.1,-0.27,52.2,0.1,1.1,1020481.0,131958386.0,0.83
20260407,2.46,3.39,139.05,3.26,-0.8,52.6,0.4,1.25,0.82,1507.2,17528728000.0,-6440311250.0,12871.0,0.01,7.17,2188.0,1.0,3000.0,0.601,30662.0,49.71875,-10578389250.0,139.08,3.25,-0.79,52.6,0.4,3.26,1053713.0,131958386.0,2.46
20260408,15.83,12.77,156.14,12.29,3.54,51.2,-1.5,7.14,6.87,1506.8,-36254240000.0,102955103500.0,10683.0,0.01,10.85,-2188.0,1.0,-2000.0,-0.346,36453.0,49.75,-66883993000.0,156.18,12.29,3.54,51.1,-1.5,12.29,1183252.0,131958386.0,15.83
20260409,-3.11,-3.39,151.03,-3.27,0.16,51.1,-0.1,-1.51,-1.61,1476.1,6762609500.0,-8782469000.0,10683.0,0.01,6.06,0.0,1.0,7000.0,1.25,20971.0,49.71875,3916228500.0,151.06,-3.28,0.17,51.0,-0.1,-3.27,1144510.0,131958386.0,-3.11
20260410,1.43,2.91,155.26,2.8,-1.37,51.7,0.7,1.41,1.4,1481.1,-12837859500.0,5978173500.0,10683.0,0.01,3.25,0.0,1.0,1000.0,0.176,19013.0,49.71875,7904288000.0,155.3,2.81,-1.38,51.7,0.7,2.8,1176605.0,131958386.0,1.43
20260413,2.11,1.27,157.16,1.22,0.89,51.3,-0.4,0.39,-0.86,1479.8,25203060500.0,5290847000.0,10683.0,0.01,6.3,0.0,1.0,0.0,0.0,16080.0,49.71875,-30908552000.0,157.2,1.22,0.89,51.3,-0.4,1.22,1190995.0,131958386.0,2.11
20260414,10.34,6.06,166.37,5.86,4.48,49.2,-2.1,1.58,2.74,1489.8,19216667000.0,73853089000.0,10683.0,0.01,7.01,0.0,1.0,-1000.0,-0.156,25497.0,49.75,-90832588000.0,166.41,5.86,4.48,49.2,-2.1,5.86,1260761.0,131958386.0,10.34
20260415,3.91,2.99,171.2,2.91,1.0,48.7,-0.5,2.07,2.07,1481.4,-11757629000.0,45571424000.0,10683.0,0.01,6.61,0.0,1.0,4000.0,0.602,22806.0,49.78125,-32232581000.0,171.23,2.9,1.01,48.7,-0.5,2.91,1297396.0,131958386.0,3.91
20260416,3.76,1.67,174.0,1.63,2.13,47.7,-1.1,1.18,2.21,1473.1,22289049000.0,32935397500.0,10683.0,0.01,5.23,0.0,1.0,2000.0,0.29,15819.0,49.84375,-54957425500.0,174.01,1.62,2.14,47.6,-1.1,1.63,1318563.0,131958386.0,3.76
20260417,-1.16,-2.34,170.05,-2.27,1.11,47.1,-0.6,0.2,-0.55,1472.6,19756015500.0,-32017313000.0,10654.0,0.01,10.66,-29.0,1.0,-2000.0,-0.293,15440.0,49.875,11835853500.0,170.06,-2.27,1.11,47.0,-0.6,-2.27,1288690.0,131958386.0,-1.16
20260420,2.79,3.37,175.61,3.27,-0.48,47.3,0.2,1.49,0.44,1480.0,-26807151500.0,37452652500.0,10424.0,0.01,5.89,-230.0,1.0,5000.0,0.713,23179.0,49.90625,-7730662000.0,175.61,3.26,-0.47,47.3,0.3,3.27,1330777.0,131958386.0,2.79
20260421,2.43,4.97,184.09,4.83,-2.4,48.5,1.2,1.83,2.72,1475.6,-50395350500.0,30951150500.0,10424.0,0.01,3.1,0.0,1.0,-4000.0,-0.557,16334.0,49.875,21549253500.0,184.09,4.83,-2.4,48.5,1.2,4.83,1395027.0,131958386.0,2.43
20260422,0.28,-0.08,183.94,-0.08,0.36,48.4,-0.2,0.72,0.46,1470.8,60277489000.0,-32107500500.0,10424.0,0.01,8.22,0.0,1.0,-2000.0,-0.278,17843.0,49.8125,-28373960000.0,183.94,-0.08,0.36,48.3,-0.2,-0.08,1393888.0,131958386.0,0.28
20260423,1.11,0.16,184.23,0.16,0.95,47.9,-0.5,0.45,0.9,1477.6,44099390000.0,23532843000.0,10422.0,0.01,4.32,-2.0,1.0,0.0,0.0,34686.0,49.875,-65976466000.0,184.23,0.16,0.95,47.8,-0.5,0.16,1396112.0,131958386.0,1.11
20260424,-0.41,-0.24,183.78,-0.24,-0.17,47.9,0.1,1.47,-0.0,1480.6,9771303000.0,2000523500.0,10410.0,0.01,2.84,-12.0,1.0,4000.0,0.552,18379.0,49.9375,-11156403500.0,183.8,-0.24,-0.17,47.9,0.1,-0.24,1392740.0,131958386.0,-0.41
20260427,8.83,5.73,194.01,5.56,3.27,46.3,-1.6,2.13,2.15,1482.9,35914382500.0,16392420000.0,10265.0,0.01,1.6,-145.0,1.0,0.0,0.0,26109.0,49.9375,-48068081000.0,194.02,5.56,3.27,46.3,-1.6,5.56,1470212.0,131958386.0,8.83
20260428,2.79,0.62,195.18,0.6,2.19,45.2,-1.2,-0.02,0.39,1473.1,-29272513000.0,37570121000.0,10265.0,0.01,4.43,0.0,1.0,0.0,0.0,22619.0,50.0,-5052517500.0,195.19,0.6,2.19,45.1,-1.2,0.6,1479071.0,131958386.0,2.79
20260429,2.34,-0.54,194.15,-0.52,2.86,43.6,-1.6,-0.13,0.75,1473.3,-46616075500.0,796632500.0,9878.0,0.01,4.03,-387.0,1.0,-3000.0,-0.361,29941.0,49.9375,43698676000.0,194.17,-0.52,2.86,43.5,-1.6,-0.52,1471312.0,131958386.0,2.34
20260430,1.33,-0.54,193.13,-0.53,1.86,42.5,-1.1,-0.52,-1.38,1476.1,-45377518500.0,14880813500.0,11420.0,0.01,1.86,1542.0,1.0,1000.0,0.119,23456.0,49.90625,33524733500.0,193.14,-0.53,1.86,42.5,-1.0,-0.53,1463532.0,131958386.0,1.33
20260504,17.84,,216.65,12.18,5.66,39.6,-2.9,,,1484.8,-107280212500.0,44678909000.0,24743.0,0.02,1.5,13323.0,1.0,0.0,0.0,57945.0,49.875,80572576000.0,216.67,,,39.6,,12.18,1641818.0,131958386.0,
20260506,9.89,,239.15,10.38,-0.49,39.9,0.3,,,1470.5,-431730179000.0,71684152000.0,13595.0,0.01,3.99,,1.0,-1000.0,-0.092,68245.0,49.78125,372723230500.0,239.16,,,39.9,,10.38,1812290.0,131958386.0,
20260507,0.92,3.31,246.9,3.24,-2.32,41.3,1.4,1.55,1.43,1456.8,-276581794500.0,135885823500.0,45719.0,0.03,3.52,,1.0,8000.0,0.728,54916.0,49.4375,138379917000.0,246.9,3.24,-2.32,41.2,1.3,3.24,1871039.0,131958386.0,0.92
20260508,-0.09,1.93,251.56,1.89,-1.98,42.4,1.1,1.04,0.11,1450.8,-133217451500.0,72359809000.0,31328.0,0.02,1.3,-14391.0,1.0,5000.0,0.455,31326.0,49.1875,59783932000.0,251.58,1.89,-1.98,42.4,1.2,1.89,1906392.0,131958386.0,-0.09
20260511,8.11,11.51,279.91,11.27,-3.16,44.0,1.6,4.65,4.32,1466.0,-109332006000.0,215119186000.0,24143.0,0.02,0.36,-7185.0,1.0,-3000.0,-0.253,47993.0,49.125,-124700755000.0,279.92,11.26,-3.15,44.0,1.6,11.27,2121166.0,131958386.0,8.11
20260512,-5.14,-2.39,273.34,-2.35,-2.79,45.6,1.6,-1.3,-2.29,1473.0,-31541249000.0,-27000630500.0,40467.0,0.03,2.66,16324.0,1.0,-14000.0,-1.243,58983.0,49.0625,62806292500.0,273.34,-2.35,-2.79,45.6,1.6,-2.35,2071413.0,131958386.0,-5.14
20260513,5.68,7.68,293.94,7.54,-1.86,46.6,0.9,4.21,2.63,1484.3,-112481752500.0,132319159500.0,42698.0,0.03,1.21,2231.0,1.0,4000.0,0.336,39370.0,49.0,-23604095000.0,293.94,7.54,-1.86,46.5,0.9,7.54,2227499.0,131958386.0,5.68
20260514,-1.6,-0.3,293.06,-0.3,-1.3,47.3,0.7,0.4,1.75,1495.1,-1853961000.0,32864107000.0,45411.0,0.03,1.51,2713.0,1.0,-1000.0,-0.085,34380.0,48.9375,-28654496500.0,293.07,-0.3,-1.3,47.2,0.7,-0.3,2220842.0,131958386.0,-1.6
20260515,-6.23,-7.66,271.0,-7.53,1.3,46.5,-0.7,-6.0,-6.12,1491.8,61772927500.0,6788029000.0,11494.0,0.01,2.64,-33917.0,1.0,11000.0,1.002,51370.0,48.9375,-65989360500.0,271.0,-7.53,1.3,46.5,-0.7,-7.53,2053653.0,131958386.0,-6.23
20260518,-0.46,1.15,274.06,1.13,-1.59,47.4,0.8,0.84,0.31,1499.8,-100306056000.0,94199672500.0,18022.0,0.01,1.88,6528.0,1.0,-8000.0,-0.732,62476.0,48.9375,4894171000.0,274.08,1.13,-1.59,47.3,0.8,1.13,2076841.0,131958386.0,-0.46
20260519,-6.68,-5.16,260.17,-5.07,-1.61,48.3,0.9,-2.08,-3.25,1503.4,-24196964000.0,-429166000.0,16226.0,0.01,2.26,-1796.0,1.0,9000.0,0.882,34959.0,48.875,25419975000.0,260.2,-5.06,-1.62,48.2,0.9,-5.07,1971632.0,131958386.0,-6.68
20260520,0.88,0.0,260.17,-0.0,0.88,47.8,-0.5,0.48,-0.86,1503.8,-29018217500.0,27468338500.0,35756.0,0.03,6.19,19530.0,1.0,2000.0,0.194,68618.0,48.875,4389066500.0,260.19,-0.0,0.88,47.8,-0.4,-0.0,1971615.0,131958386.0,0.88
20260521,14.58,11.17,288.67,10.95,3.63,46.1,-1.7,6.01,8.42,1509.7,-75957208500.0,129924115000.0,44161.0,0.03,6.69,8405.0,1.0,-3000.0,-0.254,32397.0,48.84375,-48747330500.0,288.68,10.95,3.63,46.1,-1.7,10.95,2187575.0,131958386.0,14.58
20260522,0.51,0.05,288.83,0.06,0.45,45.9,-0.2,0.47,0.41,1503.5,2263990500.0,60260506000.0,36017.0,0.03,9.02,-8144.0,1.0,7000.0,0.591,28005.0,48.8125,-62502186500.0,288.83,0.05,0.46,45.8,-0.3,0.06,2188819.0,131958386.0,0.51
20260526,-0.34,,305.05,5.62,-5.96,48.9,3.0,,,1513.3,-49740073000.0,1563058000.0,35921.0,0.03,5.0,-96.0,1.0,4000.0,0.339,43462.0,48.8125,50898933000.0,305.05,,,48.9,,5.62,2311748.0,131958386.0,
20260527,8.04,9.31,332.96,9.15,-1.11,49.4,0.5,1.28,2.25,1507.9,49090050000.0,85316057500.0,42982.0,0.03,4.77,,1.0,4000.0,0.313,62037.0,48.75,-139319271000.0,332.95,9.15,-1.11,49.4,0.5,9.15,2523225.0,131958386.0,8.04
20260528,-3.06,2.05,339.68,2.02,-5.08,52.0,2.5,-0.73,-0.53,1501.6,18604761500.0,-32215578500.0,34589.0,0.03,3.29,-8393.0,1.0,17000.0,1.374,54923.0,48.84375,22200372500.0,339.67,2.02,-5.08,51.9,2.5,2.02,2574172.0,131958386.0,-3.06
20260529,-0.32,1.92,346.12,1.89,-2.21,53.0,1.0,-0.49,3.55,1505.8,-71365835000.0,190224377500.0,32274.0,0.02,2.59,-2315.0,1.0,2000.0,0.162,38926.0,48.84375,-115870950500.0,346.09,1.89,-2.21,52.9,1.0,1.89,2622952.0,131958386.0,-0.32
20260601,1.87,1.29,350.51,1.27,0.6,52.7,-0.3,1.45,3.68,1503.2,340195708500.0,-179691313500.0,17691.0,0.01,1.21,-14583.0,1.0,-7000.0,-0.557,38232.0,48.8125,-154247193500.0,350.47,1.27,0.6,52.7,-0.2,1.27,2656194.0,131958386.0,1.87
20260602,7.17,-0.13,350.06,-0.13,7.3,49.3,-3.5,-0.66,0.15,1511.3,328974366500.0,-80017948500.0,18757.0,0.01,5.83,1066.0,1.0,-3000.0,-0.223,57889.0,49.03125,-240792571000.0,350.04,-0.13,7.3,49.2,-3.5,-0.13,2652835.0,131958386.0,7.17
20260604,1.11,,341.0,-2.59,3.7,47.3,-1.9,,,1515.6,46654287000.0,6463008000.0,17904.0,0.01,9.98,-853.0,1.0,-8000.0,-0.588,45036.0,49.21875,-55141714500.0,340.98,,,47.3,,-2.59,2584179.0,131958386.0,
20260605,-7.57,-9.92,307.69,-9.77,2.2,46.0,-1.3,-5.14,-5.54,1528.6,51964323500.0,-31243413500.0,17946.0,0.01,7.72,,1.0,28000.0,2.226,48319.0,49.25,-21132290500.0,307.67,-9.77,2.2,46.0,-1.3,-9.77,2331689.0,131958386.0,-7.57
20260608,-11.13,-7.68,284.43,-7.56,-3.57,48.1,2.1,-7.62,-8.29,1543.0,6815940500.0,-27350526500.0,17096.0,0.01,6.31,-850.0,1.0,2000.0,0.179,60671.0,49.25,16365082500.0,284.43,-7.55,-3.58,48.1,2.1,-7.56,2155471.0,131958386.0,-11.13
20260609,13.51,15.91,328.86,15.62,-2.11,49.1,0.9,7.93,8.18,1546.5,46055322500.0,22870495500.0,12093.0,0.01,3.83,-5003.0,1.0,-8000.0,-0.63,56229.0,49.21875,-64441843000.0,328.85,15.62,-2.11,49.0,0.9,15.62,2492139.0,131958386.0,13.51
20260610,-6.78,-7.54,304.45,-7.42,0.64,48.7,-0.4,-4.02,-4.52,1518.4,-143560325000.0,134462632000.0,8234.0,0.01,3.42,-3859.0,1.0,12000.0,1.014,54736.0,49.25,8365894000.0,304.45,-7.42,0.64,48.7,-0.3,-7.42,2307148.0,131958386.0,-6.78
20260611,3.8,2.59,312.19,2.54,1.26,48.1,-0.6,3.69,0.43,1522.4,-594844052500.0,607368883500.0,15535.0,0.01,4.57,7301.0,1.0,-3000.0,-0.244,57010.0,49.125,-15560628500.0,312.2,2.55,1.25,48.0,-0.7,2.54,2365859.0,131958386.0,3.8
20260612,10.59,2.33,319.36,2.3,8.29,43.9,-4.2,4.49,4.63,1527.0,-707751485500.0,989728839500.0,63177.0,0.05,8.77,47642.0,1.0,-5000.0,-0.368,76191.0,48.75,-260593086000.0,319.36,2.29,8.3,43.8,-4.2,2.3,2420184.0,131958386.0,10.59
20260615,4.05,6.42,339.52,6.31,-2.26,45.1,1.2,2.03,5.2,1520.4,184070272000.0,-314368772500.0,16088.0,0.01,12.95,-47089.0,1.0,-6000.0,-0.425,44713.0,48.375,128828277500.0,339.52,6.31,-2.26,45.0,1.2,6.31,2572936.0,131958386.0,4.05
20260616,6.23,4.11,353.26,4.05,2.18,43.9,-1.1,0.18,2.11,1510.0,-144713845000.0,247683387500.0,16088.0,0.01,12.95,-47089.0,1.0,-3000.0,-0.2,38754.0,48.46875,-93568420500.0,353.26,4.05,2.18,43.9,-1.1,4.05,2677083.0,131958386.0,6.23
20260706,-5.92,-3.38,347.16,-3.34,-2.58,43.2,1.6,-2.07,-0.46,1539.7,-110606892000.0,-39962585000.0,134838.0,0.1,5.93,81783.0,1.0,-1000.0,-0.067,67867.0,45.34375,149940194500.0,347.55,-3.33,-2.59,43.2,1.6,-3.34,2630808.0,131958386.0,-5.92
20260709,4.49,5.3,324.21,5.22,-0.73,46.0,0.4,2.41,0.62,1509.9,146924092000.0,-72643994000.0,133378.0,0.1,9.11,2384.0,1.0,12000.0,0.904,44859.0,45.40625,-75176901500.0,324.61,5.21,-0.72,46.0,0.4,5.22,2456899.0,131958386.0,4.49
20260617,6.33,5.84,373.56,5.75,0.58,43.6,-0.3,1.46,1.58,1513.5,-329667320000.0,259237144500.0,7826.0,0.01,5.14,1707.0,1.0,4000.0,0.251,46451.0,48.375,59626472000.0,373.56,5.75,0.58,43.6,-0.3,5.75,2830910.0,131958386.0,6.33
20260618,6.52,6.51,397.52,6.41,0.11,43.6,-0.0,2.51,2.25,1512.8,-299017119000.0,53430974500.0,7298.0,0.01,2.68,-528.0,1.0,13000.0,0.765,53436.0,48.1875,229614493500.0,397.52,6.41,0.11,43.5,-0.1,6.41,3012483.0,131958386.0,6.52
20260619,4.71,2.94,409.06,2.9,1.81,42.6,-1.0,-0.31,-0.13,1523.4,-507428047000.0,213922925000.0,8691.0,0.01,6.22,1393.0,1.0,22000.0,1.236,81057.0,48.0,289809441500.0,409.06,2.9,1.81,42.5,-1.0,2.9,3099947.0,131958386.0,4.71
20260622,10.67,5.61,431.7,5.53,5.14,39.8,-2.8,3.62,0.69,1535.0,-485480998500.0,82733321000.0,5922.0,0.0,1.98,-2769.0,1.0,28000.0,1.421,76695.0,47.6875,373992954500.0,431.7,5.54,5.13,39.7,-2.8,5.53,3271512.0,131958386.0,10.67
20260623,-7.01,-12.47,378.53,-12.32,5.31,36.1,-3.6,-8.54,-9.99,1535.7,-1178020631500.0,-60908313500.0,25180.0,0.02,2.33,19258.0,1.0,2000.0,0.109,173895.0,47.40625,1222680430000.0,378.52,-12.32,5.31,36.1,-3.6,-12.32,2868528.0,131958386.0,-7.01
20260624,-1.8,0.98,382.18,0.96,-2.76,37.9,1.8,1.78,3.26,1537.2,-546746592000.0,7864169000.0,27842.0,0.02,2.11,2662.0,1.0,13000.0,0.723,129585.0,46.8125,535287936500.0,382.17,0.97,-2.77,37.8,1.7,0.96,2896207.0,131958386.0,-1.8
20260625,5.56,13.06,431.41,12.88,-7.32,41.9,4.0,4.05,5.42,1538.3,-277327507500.0,34262855500.0,37286.0,0.03,2.17,9444.0,1.0,0.0,0.0,92262.0,46.53125,222266042000.0,431.41,12.88,-7.32,41.9,4.1,12.88,3269264.0,131958386.0,5.56
20260626,-9.43,-8.36,395.77,-8.26,-1.17,42.6,0.7,-3.36,-5.81,1545.3,-227297012500.0,-56424308000.0,20457.0,0.02,2.09,-16829.0,1.0,23000.0,1.337,89645.0,46.40625,280710321500.0,395.76,-8.26,-1.17,42.6,0.7,-8.26,2999216.0,131958386.0,-9.43
20260629,-4.65,-1.68,389.2,-1.66,-2.99,44.4,1.8,-0.79,-0.2,1544.2,-222340392500.0,233922168500.0,24285.0,0.02,2.39,3828.0,1.0,25000.0,1.524,70958.0,46.28125,-15018890500.0,389.19,-1.66,-2.99,44.3,1.7,-1.66,2949431.0,131958386.0,-4.65
20260630,3.48,0.84,392.43,0.83,2.65,42.9,-1.5,2.94,0.97,1541.5,-546401777000.0,666252723500.0,25037.0,0.02,4.65,752.0,1.0,19000.0,1.12,87756.0,46.1875,-120652309500.0,392.4,0.83,2.65,42.9,-1.4,0.83,2973890.0,131958386.0,3.48
